"id_hecho","fecha","año","mes","dia","hora_detallada","hora","dia_semana","","direccion","comuna","tipo_de_calle","geocodificacion_caba","longitud","latitud","causante","afectado","n_victimas","","",""
"LC-2023-0580095","2023-10-07","2023","Octubre","7","10:00:00 AM","10","Sábado","SANTIAGO DEL ESTERO y PAVÓN","Santiago Del Estero Y Pavón","1","Calle","POINT(107238.3275 100354.2111)","-58.38437","-34.62605","Moto","Auto","2","","",""
"LC-2023-0580363","2023-10-07","2023","Octubre","7","1:05:00 PM","13","Sábado","ARTIGAS, JOSÉ GERVASIO, GRAL. y FRANCO","Artigas, José Gervasio, Gral. Y Franco","12","Calle","POINT(96447.85259 105611.8317)","-58.50201","-34.57867","Auto","Auto","4","","",""
"LC-2023-0580444","2023-10-07","2023","Octubre","7","12:00:00 PM","12","Sábado","CORRIENTES AV. y NEWBERY, JORGE AV.","Corrientes Av. Y Newbery, Jorge Av.","15","Avenida","POINT(101149.6376 104501.5569)","-58.45076","-34.58869","Moto","Auto","1","","",""
"LC-2023-0580485","2023-10-07","2023","Octubre","7","11:50:00 AM","11","Sábado","SAN JUAN AV. y LIMA","San Juan Av. Y Lima","1","Avenida","POINT(107507.8761 100785.5544)","-58.38143","-34.62216","Bicicleta","Auto","5","","",""
"LC-2023-0580508","2023-10-07","2023","Octubre","7","2:00:00 PM","14","Sábado","ELCANO AV. y CORREGIDORES","Elcano Av. Y Corregidores","13","Avenida","POINT(100381.5266 106287.2147)","-58.45914","-34.57259","Moto","Auto","1","","",""
"LC-2023-0580527","2023-10-07","2023","Octubre","7","3:40:00 PM","15","Sábado","PERGAMINO y RIVADAVIA AV.","Pergamino Y Rivadavia Av.","10","Avenida","POINT(98963.45372 99690.23951)","-58.4746","-34.63206","Auto","Auto","1","","",""
"LC-2023-0580627","2023-10-07","2023","Octubre","7","4:30:00 PM","16","Sábado","SUPERÍ y BALBÍN, RICARDO, DR. AV.","Superí Y Balbín, Ricardo, Dr. Av.","12","Avenida","POINT(98988.16221 107804.7735)","-58.47432","-34.55891","Auto","Transporte Público","1","","",""
"LC-2023-0580775","2023-10-07","2023","Octubre","7","5:50:00 PM","17","Sábado","JUJUY AV. 751","Jujuy Av. 751","3","Avenida","POINT(105445.5772 101249.3154)","-58.40392","-34.61799","Moto","Auto","2","","",""
"LC-2023-0580796","2023-10-07","2023","Octubre","7","7:40:00 PM","19","Sábado","PAZ, MARCOS 3641","Paz, Marcos 3641","11","Av. General Paz","POINT(95237.62522 102548.2661)","-58.51521","-34.60628","Peatón","Utilitario","2","","",""
"LC-2023-0580857","2023-10-07","2023","Octubre","7","9:15:00 PM","21","Sábado","GUZMÁN AV. y LACROZE, FEDERICO AV.","Guzmán Av. Y Lacroze, Federico Av.","15","Avenida","POINT(100707.9388 104669.463)","-58.45558","-34.58717","Bicicleta","Auto","1","","",""
"LC-2023-0580931","2023-10-07","2023","Octubre","7","11:20:00 PM","23","Sábado","PAZ, GRAL. AV. 10730","Paz, Gral. Av. 10730","9","Av. General Paz","POINT(93981.87321 98709.71859)","-58.52893","-34.64088","Moto","Transporte Público","1","","",""
"LC-2023-0581003","2023-10-07","2023","Octubre","7","11:30:00 AM","11","Sábado","MORENO, JOSÉ MARÍA AV. y COBO AV.","Moreno, José María Av. Y Cobo Av.","7","Avenida","POINT(102946.7608 98643.5918)","-58.43116","-34.64149","Moto","Auto","1","","",""
"LC-2023-0581019","2023-10-07","2023","Octubre","7","11:00:00 AM","11","Sábado","RIVADAVIA AV. y OTAMENDI","Rivadavia Av. Y Otamendi","6","Avenida","POINT(102903.949 101453.9024)","-58.43163","-34.61615","Transporte Público","Transporte Público","1","","",""
"LC-2023-0581040","2023-10-07","2023","Octubre","7","12:00:00 PM","12","Sábado","BOGOTÁ y CUENCA","Bogotá Y Cuenca","7","Calle","POINT(98928.04661 100085.3162)","-58.47498","-34.62849","Moto","Moto","3","","",""
"LC-2023-0581507","2023-10-08","2023","Octubre","8","12:02:00 AM","0","Domingo","LASCANO y CERVANTES","Lascano Y Cervantes","10","Calle","POINT(95706.69314 100902.6378)","-58.51011","-34.62112","Bicicleta","Moto","1","","",""
"LC-2023-0581520","2023-10-08","2023","Octubre","8","7:40:00 AM","7","Domingo","OBLIGADO RAFAEL, AV.COSTANERA y CANTILO, INT.","Obligado Rafael, Av.costanera Y Cantilo, Int.","13","Avenida","POINT(103128.1075 108699.1918)","-58.42922","-34.55084","Moto","Taxi","3","","",""
"LC-2023-0581590","2023-10-08","2023","Octubre","8","2:00:00 PM","14","Domingo","JURAMENTO AV. y O'HIGGINS","Juramento Av. Y O'higgins","13","Avenida","POINT(100949.9161 107700.1937)","-58.45295","-34.55985","Moto","Auto","1","","",""
"LC-2023-0581683","2023-10-08","2023","Octubre","8","2:15:00 PM","14","Domingo","SCALABRINI ORTIZ, RAÚL AV. y GÜEMES","Scalabrini Ortiz, Raúl Av. Y Güemes","14","Avenida","POINT(104208.0539 104790.6466)","-58.41743","-34.58607","Bicicleta","Transporte Público","1","","",""
"LC-2023-0581716","2023-10-08","2023","Octubre","8","3:00:00 PM","15","Domingo","LOYOLA y JUSTO, JUAN B. AV.","Loyola Y Justo, Juan B. Av.","15","Avenida","POINT(102168.7216 104185.1482)","-58.43966","-34.59154","Transporte Público","Transporte Público","1","","",""
"LC-2023-0581734","2023-10-08","2023","Octubre","8","8:00:00 AM","8","Domingo","MADERO, EDUARDO AV. y GÜEMES, MACACHA","Madero, Eduardo Av. Y Güemes, Macacha","1","Avenida","POINT(108748.1485 102669.0501)","-58.36793","-34.60517","Peatón","Moto","1","","",""
"LC-2023-0581789","2023-10-08","2023","Octubre","8","10:00:00 AM","10","Domingo","ZAÑARTU y MARTÍNEZ, VÍCTOR","Zañartu Y Martínez, Víctor","7","Calle","POINT(102267.7107 98745.61667)","-58.43856","-34.64057","Peatón","Auto","1","","",""
"LC-2023-0581879","2023-10-08","2023","Octubre","8","6:20:00 PM","18","Domingo","GAONA AV. y HELGUERA","Gaona Av. Y Helguera","11","Avenida","POINT(98767.32241 100825.3296)","-58.47674","-34.62182","Peatón","Auto","2","","",""
"LC-2023-0581902","2023-10-08","2023","Octubre","8","6:00:00 PM","18","Domingo","LUGONES, LEOPOLDO AV. y UDAONDO, GUILLERMO AV.","Lugones, Leopoldo Av. Y Udaondo, Guillermo Av.","13","Avenida","POINT(101433.767791969 109513.147553141)","-58.44768","-34.543513","Moto","Múltiple","1","","",""
"LC-2023-0581910","2023-10-08","2023","Octubre","8","7:00:00 PM","19","Domingo","DE LOS OMBUES AV. y LUGONES, LEOPOLDO AV.","De Los Ombues Av. Y Lugones, Leopoldo Av.","14","Avenida","POINT(103597.2412 108034.5595)","-58.4241","-34.55683","Auto","Auto","1","","",""
"LC-2023-0581937","2023-10-08","2023","Octubre","8","7:00:00 PM","19","Domingo","ZABALA y FRAGA","Zabala Y Fraga","15","Calle","POINT(100409.8682 105132.1865)","-58.45883","-34.583","Transporte Público","Auto","2","","",""
"LC-2023-0581943","2023-10-08","2023","Octubre","8","3:35:00 PM","15","Domingo","PAZ, GRAL. AV. 4500","Paz, Gral. Av. 4500","12","Av. General Paz","POINT(96070.9207 107272.0236)","-58.50611","-34.56371","Moto","Taxi","1","","",""
"LC-2023-0581971","2023-10-08","2023","Octubre","8","8:30:00 PM","20","Domingo","SUÁREZ y VALLE IBERLUCEA DEL, DR.","Suárez Y Valle Iberlucea Del, Dr.","4","Calle","POINT(109178.1279 99130.81311)","-58.3632","-34.63706","Auto","Utilitario","2","","",""
"LC-2023-0582147","2023-10-08","2023","Octubre","8","5:50:00 PM","17","Domingo","MEDRANO AV. 608","Medrano Av. 608","5","Avenida","POINT(103880.4495 102920.9175)","-58.42099","-34.60293","Moto","Auto","1","","",""
"LC-2023-0582156","2023-10-08","2023","Octubre","8","9:20:00 PM","21","Domingo","UGARTE, MANUEL y VIDAL","Ugarte, Manuel Y Vidal","13","Calle","POINT(99793.43248 107888.3623)","-58.46555","-34.55816","Moto","Objeto Fijo","1","","",""
"LC-2023-0582339","2023-10-08","2023","Octubre","8","11:40:00 PM","23","Domingo","RIESTRA AV. y BONORINO, ESTEBAN, CNEL. AV.","Riestra Av. Y Bonorino, Esteban, Cnel. Av.","7","Avenida","POINT(102071.865 97831.76919)","-58.4407","-34.64881","Moto","Moto","1","","",""
"LC-2023-0582531","2023-10-08","2023","Octubre","8","2:00:00 PM","14","Domingo","DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO","Dellepiane, Luis, Tte. Gral. Y Murguiondo","8","Calle","POINT(98681.92391 94884.12885)","-58.47768","-34.67538","Auto","Auto","1","","",""
"LC-2023-0582602","2023-10-09","2023","Octubre","9","7:35:00 AM","7","Lunes","JUJUY AV. y HUMBERTO 1°","Jujuy Av. Y Humberto 1°","3","Avenida","POINT(105621.557448 100804.815601)","-58.402","-34.622","Moto","Transporte Público","1","","",""
"LC-2023-0582687","2023-10-09","2023","Octubre","9","8:00:00 AM","8","Lunes","LOPE DE VEGA y BACACAY","Lope De Vega Y Bacacay","10","Calle","POINT(96642.14736 99347.95226)","-58.49992","-34.63514","Moto","Auto","1","","",""
"LC-2023-0583057","2023-10-09","2023","Octubre","9","8:00:00 AM","8","Lunes","GANA y LASCANO","Gana Y Lascano","10","Calle","POINT(94103.03266 99845.38674)","-58.5276","-34.63064","Peatón","Taxi","1","","",""
"LC-2023-0583074","2023-10-09","2023","Octubre","9","8:00:00 AM","8","Lunes","PINO, VIRREY DEL y ZUBERBUHLER, CARLOS E.","Pino, Virrey Del Y Zuberbuhler, Carlos E.","13","Calle","POINT(100409.9608 106632.3164)","-58.45883","-34.56948","Camión","Transporte Público","1","","",""
"LC-2023-0583075","2023-10-09","2023","Octubre","9","10:33:00 AM","10","Lunes","ESTIVAO 166","Estivao 166","6","Calle","POINT(102805.7362 102363.3861)","-58.43271","-34.60796","Peatón","Utilitario","1","","",""
"LC-2023-0583086","2023-10-09","2023","Octubre","9","11:30:00 AM","11","Lunes","MARTÍ, JOSÉ y GARZÓN EUGENIO GENERAL","Martí, José Y Garzón Eugenio General","7","Calle","POINT(99493.72539 98856.60544)","-58.46882","-34.63957","Moto","Auto","1","","",""
"LC-2023-0583120","2023-10-09","2023","Octubre","9","12:00:00 PM","12","Lunes","ESTADO DE ISRAEL AV. y ARGAÑARAS","Estado De Israel Av. Y Argañaras","15","Avenida","POINT(103369.597 103477.695)","-58.42656","-34.59791","Transporte Público","Auto","1","","",""
"LC-2023-0583128","2023-10-09","2023","Octubre","9","12:00:00 PM","12","Lunes","ARTIGAS MANUEL DE y POLA","Artigas Manuel De Y Pola","9","Calle","POINT(96476.17907 97823.79075)","-58.50173","-34.64888","Moto","Utilitario","2","","",""
"LC-2023-0583130","2023-10-09","2023","Octubre","9","12:30:00 PM","12","Lunes","FERNÁNDEZ DE LA CRUZ, F., GRAL. AV. y OLIDEN","Fernández De La Cruz, F., Gral. Av. Y Oliden","8","Avenida","POINT(99577.20666 94230.58717)","-58.46791","-34.68127","Auto","Auto","1","","",""
"LC-2023-0583151","2023-10-09","2023","Octubre","9","9:40:00 AM","9","Lunes","SUÁREZ y LUZURIAGA","Suárez Y Luzuriaga","4","Calle","POINT(106879.7365 98477.06434)","-58.38826","-34.64297","Peatón","Auto","1","","",""
"LC-2023-0583175","2023-10-09","2023","Octubre","9","11:30:00 AM","11","Lunes","ÁLVAREZ, DONATO, TTE. GRAL. y JUSTO, JUAN B. AV.","Álvarez, Donato, Tte. Gral. Y Justo, Juan B. Av.","11","Avenida","POINT(100054.5477 102429.1757)","-58.4627","-34.60737","Moto","Moto","1","","",""
"LC-2023-0583471","2023-10-09","2023","Octubre","9","3:00:00 PM","15","Lunes","ALBARELLOS AV. 2742","Albarellos Av. 2742","12","Avenida","POINT(95874.48911 105830.2445)","-58.50826","-34.5767","Peatón","Auto","1","","",""
"LC-2023-0583639","2023-10-09","2023","Octubre","9","11:00:00 AM","11","Lunes","CÓRDOBA AV. y SALGUERO, JERÓNIMO","Córdoba Av. Y Salguero, Jerónimo","14","Avenida","POINT(104068.9425 103491.4566)","-58.41894","-34.59778","Moto","Taxi","1","","",""
"LC-2023-0583819","2023-10-09","2023","Octubre","9","5:15:00 PM","17","Lunes","MOLDES y LARRALDE, CRISÓLOGO AV.","Moldes Y Larralde, Crisólogo Av.","13","Avenida","POINT(99292.45636 108735.3478)","-58.471","-34.55052","Moto","Transporte Público","1","","",""
"LC-2023-0583836","2023-10-09","2023","Octubre","9","1:00:00 PM","13","Lunes","CAMPANA 1870","Campana 1870","11","Calle","POINT(97818.73463 101756.0044)","-58.48708","-34.61343","Auto","Transporte Público","1","","",""
"LC-2023-0583931","2023-10-09","2023","Octubre","9","6:07:00 PM","18","Lunes","DE LOS CONSTITUYENTES AV. y QUESADA","De Los Constituyentes Av. Y Quesada","12","Avenida","POINT(96473.2706282583 106076.868176013)","-58.501734","-34.574484","Moto","Camión","1","","",""
"LC-2023-0583938","2023-10-09","2023","Octubre","9","4:30:00 PM","16","Lunes","LOPE DE VEGA y BACACAY","Lope De Vega Y Bacacay","10","Calle","POINT(96642.14736 99347.95226)","-58.49992","-34.63514","Peatón","Auto","1","","",""
"LC-2023-0584036","2023-10-09","2023","Octubre","9","3:20:00 PM","15","Lunes","ELCANO AV. y DELGADO","Elcano Av. Y Delgado","13","Avenida","POINT(100311.8839 105814.436)","-58.4599","-34.57685","Bicicleta","Camión","1","","",""
"LC-2023-0584056","2023-10-09","2023","Octubre","9","5:00:00 PM","17","Lunes","ESCALADA AV. 1220","Escalada Av. 1220","9","Avenida","POINT(97549.79992 97816.65018)","-58.49002","-34.64894","Peatón","Transporte Público","1","","",""
"LC-2023-0584125","2023-10-09","2023","Octubre","9","4:10:00 PM","16","Lunes","JUFRE 429","Jufre 429","15","Calle","POINT(102822.7055 103757.6272)","-58.43253","-34.59539","Auto","Auto","1","","",""
"LC-2023-0584180","2023-10-09","2023","Octubre","9","7:00:00 PM","19","Lunes","SAN JUAN AV. y URQUIZA, GRAL.","San Juan Av. Y Urquiza, Gral.","3","Avenida","POINT(104990.6557 100516.7956)","-58.40888","-34.62459","Transporte Público","Auto","1","","",""
"LC-2023-0584234","2023-10-09","2023","Octubre","9","5:45:00 PM","17","Lunes","ALBERDI, JUAN BAUTISTA AV. y DOLORES","Alberdi, Juan Bautista Av. Y Dolores","10","Avenida","POINT(98890.61542 99290.77944)","-58.47539","-34.63566","Moto","Múltiple","1","","",""
"LC-2023-0584253","2023-10-09","2023","Octubre","9","5:40:00 PM","17","Lunes","ESPINILLO y BILBAO, FRANCISCO","Espinillo Y Bilbao, Francisco","9","Calle","POINT(98370.01496 97544.37871)","-58.48108","-34.6514","Moto","Objeto Fijo","1","","",""
"LC-2023-0584255","2023-10-09","2023","Octubre","9","8:30:00 PM","20","Lunes","CAMARONES y HUGO, VÍCTOR","Camarones Y Hugo, Víctor","10","Calle","POINT(95888.9814 99748.93081)","-58.50813","-34.63152","Taxi","Taxi","1","","",""
"LC-2023-0584258","2023-10-09","2023","Octubre","9","8:09:00 PM","20","Lunes","GOLETA MALDONADO y SUMACA SANTISIMA TRINIDAD","Goleta Maldonado Y Sumaca Santisima Trinidad","8","Calle","POINT(99624.14987 93561.6022)","-58.4674","-34.6873","Peatón","Utilitario","1","","",""
"LC-2023-0584304","2023-10-09","2023","Octubre","9","5:50:00 PM","17","Lunes","PAZ, GRAL. AV. 1106","Paz, Gral. Av. 1106","12","Av. General Paz","POINT(98837.013 109942.1771)","-58.47644","-34.53859","Peatón","Bicicleta","1","","",""
"LC-2023-0584329","2023-10-09","2023","Octubre","9","6:40:00 PM","18","Lunes","MIRALLA y ALBERDI, JUAN BAUTISTA AV.","Miralla Y Alberdi, Juan Bautista Av.","9","Avenida","POINT(96654.33577 97798.76894)","-58.49979","-34.6491","Moto","Utilitario","1","","",""
"LC-2023-0584433","2023-10-09","2023","Octubre","9","3:30:00 PM","15","Lunes","SARMIENTO y URUGUAY","Sarmiento Y Uruguay","1","Calle","POINT(107046.2829 102659.2043)","-58.38648","-34.60527","Moto","Auto","1","","",""
"LC-2023-0584487","2023-10-10","2023","Octubre","10","7:00:00 AM","7","Martes","BRASIL y PICHINCHA AV.","Brasil Y Pichincha Av.","4","Avenida","POINT(106147.2513 99876.4499)","-58.39626","-34.63036","Auto","Auto","1","","",""
"LC-2023-0584835","2023-10-10","2023","Octubre","10","8:55:00 AM","8","Martes","ÁLVAREZ, DONATO, TTE. GRAL. y BACACAY","Álvarez, Donato, Tte. Gral. Y Bacacay","7","Calle","POINT(100756.6224 100645.369)","-58.45505","-34.62345","Peatón","Utilitario","1","","",""
"LC-2023-0584877","2023-10-10","2023","Octubre","10","8:20:00 AM","8","Martes","ALBERDI, JUAN BAUTISTA AV. y DOBLAS","Alberdi, Juan Bautista Av. Y Doblas","6","Avenida","POINT(102984.0045 100745.6534)","-58.43076","-34.62254","Auto","Utilitario","1","","",""
"LC-2023-0585041","2023-10-10","2023","Octubre","10","9:50:00 AM","9","Martes","BARCO CENTENERA DEL y ROSARIO","Barco Centenera Del Y Rosario","6","Calle","POINT(102035.7387 100936.7372)","-58.4411","-34.62082","Peatón","Objeto Fijo","1","","",""
"LC-2023-0585089","2023-10-10","2023","Octubre","10","9:00:00 AM","9","Martes","JUSTO, JUAN B. AV. y HELGUERA","Justo, Juan B. Av. Y Helguera","11","Avenida","POINT(98621.55381 101045.6831)","-58.47833","-34.61984","Moto","Auto","1","","",""
"LC-2023-0585090","2023-10-10","2023","Octubre","10","8:30:00 AM","8","Martes","JUSTO, JUAN B. AV. 6721","Justo, Juan B. Av. 6721","10","Avenida","POINT(97889.92595 100455.579)","-58.4863","-34.62516","Transporte Público","Auto","1","","",""
"LC-2023-0585152","2023-10-10","2023","Octubre","10","8:40:00 AM","8","Martes","PAZ, GRAL. AV. y SUPERÍ","Paz, Gral. Av. Y Superí","12","Av. General Paz","POINT(97946.5947 109457.6359)","-58.48566","-34.54401","Moto","Utilitario","1","","",""
"LC-2023-0585336","2023-10-10","2023","Octubre","10","12:00:00 PM","12","Martes","BRUIX AV. 4855","Bruix Av. 4855","9","Avenida","POINT(97189.06618 98239.72939)","-58.49395","-34.64513","Moto","Utilitario","1","","",""
"LC-2023-0585569","2023-10-10","2023","Octubre","10","12:53:00 PM","12","Martes","SASTRE, MARCOS y BERMÚDEZ","Sastre, Marcos Y Bermúdez","10","Calle","POINT(95543.42427 101290.6905)","-58.51189","-34.61762","Auto","Auto","1","","",""
"LC-2023-0585756","2023-10-10","2023","Octubre","10","1:00:00 PM","13","Martes","PERÓN, EVA AV. 3791","Perón, Eva Av. 3791","9","Avenida","POINT(99581.72243 98035.02598)","-58.46786","-34.64698","Utilitario","Auto","1","","",""
"LC-2023-0585757","2023-10-10","2023","Octubre","10","3:00:00 PM","15","Martes","CALDERÓN DE LA BARCA, PEDRO y JUSTO, JUAN B. AV.","Calderón De La Barca, Pedro Y Justo, Juan B. Av.","10","Avenida","POINT(96701.70494 99751.01372)","-58.49926","-34.6315","Moto","Auto","1","","",""
"LC-2023-0586051","2023-10-10","2023","Octubre","10","5:03:00 PM","17","Martes","CASTRO BARROS y REPÚBLICA BOLIVARIANA DE VENEZUELA","Castro Barros Y República Bolivariana De Venezuela","5","Calle","POINT(104003.8723 101296.3813)","-58.41964","-34.61757","Peatón","Auto","1","","",""
"LC-2023-0586126","2023-10-10","2023","Octubre","10","2:15:00 PM","14","Martes","JUSTO, JUAN B. AV. y COSTA RICA","Justo, Juan B. Av. Y Costa Rica","14","Avenida","POINT(102786.1672 105018.4142)","-58.43293","-34.58402","Moto","Auto","1","","",""
"LC-2023-0586176","2023-10-10","2023","Octubre","10","3:30:00 PM","15","Martes","DEL LIBERTADOR AV. y KENNEDY, JOHN FITZGERALD","Del Libertador Av. Y Kennedy, John Fitzgerald","14","Avenida","POINT(104161.0789 106181.6302)","-58.41795","-34.57353","Moto","Múltiple","1","","",""
"LC-2023-0586227","2023-10-10","2023","Octubre","10","12:30:00 PM","12","Martes","SAN JUAN AV. y 24 DE NOVIEMBRE","San Juan Av. Y 24 De Noviembre","3","Avenida","POINT(104853.8412 100497.9358)","-58.41037","-34.62476","Moto","Moto","1","","",""
"LC-2023-0586258","2023-10-10","2023","Octubre","10","5:00:00 PM","17","Martes","PAZ, GRAL. AV. y DEL LIBERTADOR AV.","Paz, Gral. Av. Y Del Libertador Av.","13","Av. General Paz","POINT(99677.92264 110364.1568)","-58.4668","-34.53584","Moto","Auto","1","","",""
"LC-2023-0586280","2023-10-10","2023","Octubre","10","2:20:00 PM","14","Martes","ALBERDI, JUAN BAUTISTA AV. y MORENO, JOSÉ MARÍA AV.","Alberdi, Juan Bautista Av. Y Moreno, José María Av.","6","Avenida","POINT(102626.4965 100690.0901)","-58.43466","-34.62304","Moto","Utilitario","1","","",""
"LC-2023-0586311","2023-10-10","2023","Octubre","10","6:00:00 PM","18","Martes","GAONA AV. y SEGUI, F. J., ALTE.","Gaona Av. Y Segui, F. J., Alte.","6","Avenida","POINT(100570.889 101812.2007)","-58.45707","-34.61293","Moto","Múltiple","1","","",""
"LC-2023-0586314","2023-10-10","2023","Octubre","10","4:20:00 PM","16","Martes","MAURE y DELGADO","Maure Y Delgado","13","Calle","POINT(101303.8524 105401.8576)","-58.44909","-34.58057","Moto","Transporte Público","1","","",""
"LC-2023-0586366","2023-10-10","2023","Octubre","10","5:30:00 PM","17","Martes","AUTOPISTA PERITO MORENO y ALBERDI, JUAN BAUTISTA AV.","Autopista Perito Moreno Y Alberdi, Juan Bautista Av.","10","Autopista","POINT(97532.91175 98538.8907)","-58.4902","-34.64243","Moto","Utilitario","1","","",""
"LC-2023-0586496","2023-10-10","2023","Octubre","10","8:50:00 PM","20","Martes","SANTIAGO DEL ESTERO y CALVO, CARLOS","Santiago Del Estero Y Calvo, Carlos","1","Calle","POINT(107240.5186 101047.3281)","-58.38435","-34.6198","Bicicleta","Auto","3","","",""
"LC-2023-0586504","2023-10-10","2023","Octubre","10","6:00:00 PM","18","Martes","FERNÁNDEZ DE LA CRUZ, F., GRAL. AV. 5100","Fernández De La Cruz, F., Gral. Av. 5100","8","Avenida","POINT(99944.78963 94660.80234)","-58.4639","-34.67739","Moto","Auto","2","","",""
